2.262809880067490731e+00,9.655878397214589626e+00,1.000000000000000000e+00
2.977900928251347334e+00,8.152063871379715110e+00,1.000000000000000000e+00
2.207527846366033053e+00,7.974627927805993721e+00,1.000000000000000000e+00
1.316911416149181502e+00,7.101385359604448055e+00,1.000000000000000000e+00
2.397959706338263608e+00,8.459225555067009239e+00,1.000000000000000000e+00
2.874715885373634983e+00,8.233011454057624690e+00,1.000000000000000000e+00
3.154480543225181677e+00,8.503239495651527591e+00,1.000000000000000000e+00
2.334119652340231887e+00,8.957694599589718365e+00,1.000000000000000000e+00
2.219951515721735547e+00,7.317619968863878555e+00,1.000000000000000000e+00
1.631228281994898666e+00,7.689943534504462441e+00,1.000000000000000000e+00
2.014794690843929814e+00,8.397228047305382859e+00,1.000000000000000000e+00
2.392898946516881065e+00,8.742471254360822286e+00,1.000000000000000000e+00
2.721054718251617821e+00,7.407515404686752625e+00,1.000000000000000000e+00
2.400888766989998757e+00,9.777739548285882876e+00,1.000000000000000000e+00
3.647974519696252749e+00,8.793991352253481608e+00,1.000000000000000000e+00
1.320177209787805284e+00,8.842988724442236048e+00,1.000000000000000000e+00
2.685350204313194489e+00,9.386969156176537155e+00,1.000000000000000000e+00
2.893263297039592175e+00,7.603702453423129448e+00,1.000000000000000000e+00
2.635174473045295951e+00,7.026816236677942307e+00,1.000000000000000000e+00
3.031945749756781883e+00,8.069470820068298522e+00,1.000000000000000000e+00
3.586593505890166789e+00,8.378439077978011795e+00,1.000000000000000000e+00
2.878512301907876658e+00,7.024131813252550316e+00,1.000000000000000000e+00
3.738726866302199081e+00,9.186199720090048260e+00,1.000000000000000000e+00
3.734543414176144438e+00,7.270843617480392318e+00,1.000000000000000000e+00
1.107976316705610031e+00,9.188434902320466335e+00,1.000000000000000000e+00
1.848522914461175670e+00,8.097273229861160715e+00,1.000000000000000000e+00
3.115709937322544310e+00,7.054545519217742644e+00,1.000000000000000000e+00
1.075546887786832162e+00,7.435807319689253347e+00,1.000000000000000000e+00
2.365340355987649357e+00,8.815884633558813022e+00,1.000000000000000000e+00
1.916524645602058374e+00,8.019558446141456187e+00,1.000000000000000000e+00
1.065856378233053459e+00,8.516647459631235151e+00,1.000000000000000000e+00
1.348447138125509426e+00,9.156444129262110820e+00,1.000000000000000000e+00
3.842890109998521542e+00,9.696622369402799535e+00,1.000000000000000000e+00
3.258338392609992251e+00,8.050568637947513650e+00,1.000000000000000000e+00
2.798588939102034878e+00,8.038687394885609905e+00,1.000000000000000000e+00
2.967285401119202248e+00,7.439408068699282950e+00,1.000000000000000000e+00
2.769020349575880946e+00,9.376867665022110998e+00,1.000000000000000000e+00
2.950008959947852283e+00,9.936691361593011251e+00,1.000000000000000000e+00
3.486645625573583374e+00,9.432815888189594489e+00,1.000000000000000000e+00
2.352481386767665050e+00,9.181394247522568719e+00,1.000000000000000000e+00
1.349565920709825839e+00,7.315967396068987938e+00,1.000000000000000000e+00
2.159790538563648887e+00,7.474410529770755929e+00,1.000000000000000000e+00
3.002206136137991699e+00,9.004769819520056728e+00,1.000000000000000000e+00
3.051240659872092920e+00,8.801933137952769215e+00,1.000000000000000000e+00
1.686878501926813101e+00,7.582874014203563995e+00,1.000000000000000000e+00
3.026299660189035734e+00,9.846872877703049198e+00,1.000000000000000000e+00
3.705697016059724014e+00,9.842604904349999018e+00,1.000000000000000000e+00
3.278968073995666810e+00,7.943834695778758004e+00,1.000000000000000000e+00
2.770076569054442661e+00,9.500100447507140444e+00,1.000000000000000000e+00
1.608460094061571866e+00,8.447436001082923696e+00,1.000000000000000000e+00
1.089880678064941932e+00,8.948454501765912283e+00,1.000000000000000000e+00
1.593090933567100631e+00,7.816015325968208138e+00,1.000000000000000000e+00
1.447046992866731774e+00,8.417229827188680957e+00,1.000000000000000000e+00
3.649615805035133942e+00,8.641388983389168388e+00,1.000000000000000000e+00
3.716483045541732366e+00,7.528740182369728196e+00,1.000000000000000000e+00
3.229800569881825734e+00,8.155898050831266843e+00,1.000000000000000000e+00
2.602227875103683807e+00,9.323924014294638241e+00,1.000000000000000000e+00
2.868237000985126350e+00,8.619964667716342177e+00,1.000000000000000000e+00
1.825310582600642384e+00,9.034839234112176598e+00,1.000000000000000000e+00
1.755462189422531738e+00,7.623058981518692434e+00,1.000000000000000000e+00
3.919129744912011049e+00,8.150567086339904677e+00,1.000000000000000000e+00
2.735618765493861737e+00,8.451112635406868634e+00,1.000000000000000000e+00
1.630440279577276552e+00,8.138225335800299831e+00,1.000000000000000000e+00
1.113142373321386991e+00,9.430396191963305697e+00,1.000000000000000000e+00
1.310742646256048083e+00,9.316326195539328836e+00,1.000000000000000000e+00
3.500299120938006325e+00,7.589677031443136102e+00,1.000000000000000000e+00
2.558699932467764171e+00,8.033550642268387776e+00,1.000000000000000000e+00
3.035730712288922106e+00,7.187482412656544639e+00,1.000000000000000000e+00
3.841490952372612622e+00,9.525099518504624996e+00,1.000000000000000000e+00
1.852725395353356674e+00,8.153743314462229108e+00,1.000000000000000000e+00
1.499049872065655986e+00,9.016377424494876891e+00,1.000000000000000000e+00
1.818576035143623315e+00,8.285073844188076464e+00,1.000000000000000000e+00
2.243829080513570773e+00,7.847779562561201239e+00,1.000000000000000000e+00
1.204773285726624898e+00,9.219954174335025954e+00,1.000000000000000000e+00
2.972791152821299576e+00,9.716734819476435803e+00,1.000000000000000000e+00
3.024656221287561841e+00,7.770765102650511125e+00,1.000000000000000000e+00
2.295941460850612348e+00,9.749253446673055379e+00,1.000000000000000000e+00
1.011103690995573068e+00,9.313526301285985909e+00,1.000000000000000000e+00
2.211708092997428654e+00,9.464400831115938217e+00,1.000000000000000000e+00
3.368637574278399160e+00,8.509433611485219373e+00,1.000000000000000000e+00
3.045866479168243490e+00,9.060388532538446782e+00,1.000000000000000000e+00
1.803656347665623549e+00,9.511058500803637017e+00,1.000000000000000000e+00
1.219429867163506653e+00,8.690880563261819347e+00,1.000000000000000000e+00
1.039307205176892790e+00,9.554946478306312940e+00,1.000000000000000000e+00
3.910520928708923094e+00,8.623004193564463904e+00,1.000000000000000000e+00
2.959101106542018300e+00,8.222339037976963638e+00,1.000000000000000000e+00
2.784619550231466789e+00,8.137996768168994421e+00,1.000000000000000000e+00
1.072268390499199420e+00,9.611593958675836546e+00,1.000000000000000000e+00
1.943192972203466651e+00,7.747776703148062438e+00,1.000000000000000000e+00
1.977311732113695708e+00,9.220988771310665300e+00,1.000000000000000000e+00
1.256807167716490703e+00,7.656759926302561858e+00,1.000000000000000000e+00
2.020877608804960701e+00,9.707361092619832377e+00,1.000000000000000000e+00
2.290841316808357231e+00,9.111169732344414740e+00,1.000000000000000000e+00
3.102205652389469215e+00,7.696233734803779036e+00,1.000000000000000000e+00
1.203350564293580449e+00,8.639989910027999542e+00,1.000000000000000000e+00
1.103237806197829407e+00,9.340167887355054432e+00,1.000000000000000000e+00
2.196648618937815378e+00,9.841024745874964452e+00,1.000000000000000000e+00
1.683969564433372756e+00,9.172992566410130166e+00,1.000000000000000000e+00
1.613127355429913701e+00,7.004707693990955164e+00,1.000000000000000000e+00
3.928569767139904911e+00,9.468468439714584406e+00,1.000000000000000000e+00
3.292184697541439942e+00,9.944953993218440758e+00,1.000000000000000000e+00
3.357939887322622941e+00,7.276041823254614016e+00,1.000000000000000000e+00
2.440376388386173101e+00,8.372457390955229783e+00,1.000000000000000000e+00
3.598071681845857128e+00,8.547478407557132840e+00,1.000000000000000000e+00
3.788005856099553981e+00,8.893822273695668912e+00,1.000000000000000000e+00
1.214495700014545987e+00,8.210772934863930672e+00,1.000000000000000000e+00
2.932395391146664476e+00,7.479812274205482225e+00,1.000000000000000000e+00
2.995161484001618302e+00,9.617720417634831875e+00,1.000000000000000000e+00
1.670989723504797908e+00,8.578744140247181349e+00,1.000000000000000000e+00
2.106807423518949562e+00,7.299719146334748388e+00,1.000000000000000000e+00
2.558499506689476899e+00,9.622595486720925351e+00,1.000000000000000000e+00
3.610756282563596820e+00,9.104799984933951151e+00,1.000000000000000000e+00
3.798201850094471865e+00,7.606996600354425375e+00,1.000000000000000000e+00
1.436900166010413482e+00,9.832654838028329181e+00,1.000000000000000000e+00
1.271979618730595174e+00,7.221377734093169742e+00,1.000000000000000000e+00
3.718831606747419638e+00,8.696661904415432076e+00,1.000000000000000000e+00
3.879620178539794573e+00,7.432904849600602049e+00,1.000000000000000000e+00
2.275649157262193967e+00,7.351550833645879024e+00,1.000000000000000000e+00
2.424638731033454508e+00,8.510220255601456785e+00,1.000000000000000000e+00
3.820734090040102338e+00,7.032891971224853656e+00,1.000000000000000000e+00
3.333851200935896486e+00,9.232908316450000541e+00,1.000000000000000000e+00
3.802288322376240259e+00,9.555877541929026719e+00,1.000000000000000000e+00
1.414492321735537850e+00,7.999100675452995191e+00,1.000000000000000000e+00
3.202399796522059638e+00,7.346854735187191565e+00,1.000000000000000000e+00
2.830652552467381788e+00,7.578121152539568861e+00,1.000000000000000000e+00
3.828722845688134591e+00,7.385925205207720445e+00,1.000000000000000000e+00
2.716810365908593372e+00,7.726553089730138879e+00,1.000000000000000000e+00
1.992186853996666951e+00,7.239924861330131023e+00,1.000000000000000000e+00
2.898869558517564116e+00,9.879063856287775280e+00,1.000000000000000000e+00
2.833713649021136316e+00,9.007499273210759938e+00,1.000000000000000000e+00
2.302902811663444016e+00,9.305343439454507148e+00,1.000000000000000000e+00
1.893670598797094540e+00,8.559023560272942532e+00,1.000000000000000000e+00
3.246460495804112778e+00,9.511723550637514180e+00,1.000000000000000000e+00
1.125058404272614387e+00,8.720110076370346519e+00,1.000000000000000000e+00
3.337208808238615099e+00,7.593884166465919350e+00,1.000000000000000000e+00
2.364443573927820452e+00,7.240645760494015093e+00,1.000000000000000000e+00
2.736133640229026831e+00,9.490635615829893013e+00,1.000000000000000000e+00
3.002915544628201872e+00,8.108153489743694209e+00,1.000000000000000000e+00
2.757690980097860844e+00,8.148348415979956627e+00,1.000000000000000000e+00
2.442221266463265650e+00,9.524742015770165438e+00,1.000000000000000000e+00
2.106981344194318595e+00,9.041500855224574806e+00,1.000000000000000000e+00
3.505338916668647720e+00,8.963132797058595003e+00,1.000000000000000000e+00
2.747487945123411546e+00,9.019664552148356051e+00,1.000000000000000000e+00
2.003161550208260699e+00,9.881915557785333704e+00,1.000000000000000000e+00
1.493172142916068257e+00,7.898799534610716044e+00,1.000000000000000000e+00
3.902592559839987096e+00,7.898446807946385206e+00,1.000000000000000000e+00
1.633710795031835694e+00,7.568177017856244859e+00,1.000000000000000000e+00
1.790134378146593708e+00,8.097929331910554751e+00,1.000000000000000000e+00
3.286988952413239407e+00,9.523319881637913653e+00,1.000000000000000000e+00
3.887497889645490368e+00,9.030586146817784154e+00,1.000000000000000000e+00
3.789444958610554970e+00,9.681078242664000300e+00,1.000000000000000000e+00
3.428325408932042517e+00,8.953065306458931616e+00,1.000000000000000000e+00
2.491442285817286884e+00,9.030915605544278080e+00,1.000000000000000000e+00
3.140718831129826860e+00,8.909669245458415432e+00,1.000000000000000000e+00
3.681211365385941292e+00,9.452481104573855930e+00,1.000000000000000000e+00
1.395084819871548865e+00,7.506024503848705010e+00,1.000000000000000000e+00
3.128175260711710592e+00,8.409718378415202977e+00,1.000000000000000000e+00
2.455847118472140433e+00,9.349545207962957960e+00,1.000000000000000000e+00
1.882963670445252813e+00,9.598259785140527356e+00,1.000000000000000000e+00
2.376186619460362248e+00,9.812007127965133080e+00,1.000000000000000000e+00
3.064257597096676555e+00,9.365013341409277103e+00,1.000000000000000000e+00
2.276555244202190575e+00,8.078879096472615373e+00,1.000000000000000000e+00
3.690071290005211058e+00,8.362812425792919058e+00,1.000000000000000000e+00
1.706895071488222726e+00,8.560162266412328691e+00,1.000000000000000000e+00
1.616001453908904706e+00,8.499002971849288102e+00,1.000000000000000000e+00
1.579612250927345363e+00,7.195326917258113575e+00,1.000000000000000000e+00
2.156672551265547799e+00,7.610148267491459784e+00,1.000000000000000000e+00
1.119603519115516477e+00,8.107420496193974202e+00,1.000000000000000000e+00
3.944754073989142462e+00,9.142640433100336139e+00,1.000000000000000000e+00
2.771897204263744641e+00,7.644873421892254051e+00,1.000000000000000000e+00
3.280061230748193335e+00,7.784543205663432275e+00,1.000000000000000000e+00
3.128108170649152253e+00,8.816982201042961265e+00,1.000000000000000000e+00
2.661396748719747407e+00,9.112374173563001278e+00,1.000000000000000000e+00
1.953260727631634275e+00,9.069286515960172324e+00,1.000000000000000000e+00
3.170986634746054467e+00,9.890722600410859044e+00,1.000000000000000000e+00
3.217080398430557153e+00,7.004214196809001258e+00,1.000000000000000000e+00
3.577714313600456997e+00,7.177747146545009116e+00,1.000000000000000000e+00
2.657926276073487859e+00,9.179065246353493635e+00,1.000000000000000000e+00
3.582246519422056075e+00,8.803334322450961480e+00,1.000000000000000000e+00
1.000145286397288391e+00,7.876690299090387981e+00,1.000000000000000000e+00
1.023263893977137240e+00,7.114231202229919226e+00,1.000000000000000000e+00
2.041217978023043500e+00,8.554633073065829763e+00,1.000000000000000000e+00
2.229427179612644139e+00,8.792694275603285092e+00,1.000000000000000000e+00
1.153907761834556123e+00,9.097694822603729747e+00,1.000000000000000000e+00
1.713416788097765986e+00,7.904695453661393145e+00,1.000000000000000000e+00
1.257013125728953629e+00,8.494781487304281953e+00,1.000000000000000000e+00
1.559706152664799728e+00,7.810361875530531073e+00,1.000000000000000000e+00
1.318832723488994940e+00,7.713802824553766868e+00,1.000000000000000000e+00
3.056973433837074872e+00,7.342682903669962791e+00,1.000000000000000000e+00
2.312949051809330747e+00,9.621456926197833326e+00,1.000000000000000000e+00
2.373709731499968889e+00,7.213937118365128853e+00,1.000000000000000000e+00
2.858163592850209156e+00,7.029873088886358090e+00,1.000000000000000000e+00
3.088881295950666406e+00,8.890003081709767940e+00,1.000000000000000000e+00
1.459865959731107665e+00,9.796727870443332264e+00,1.000000000000000000e+00
3.672870527955966136e+00,7.601954936730789036e+00,1.000000000000000000e+00
1.206557579604217612e+00,8.237002356533942304e+00,1.000000000000000000e+00
3.111315069160981217e+00,9.641276287921291654e+00,1.000000000000000000e+00
2.826832563054249015e+00,8.976737726464882883e+00,1.000000000000000000e+00
1.590329810491612594e+00,8.117551609876105800e+00,1.000000000000000000e+00
2.371285855896378081e+00,9.870872154593143932e+00,1.000000000000000000e+00
3.445376783669202858e+00,8.041460031756958671e+00,1.000000000000000000e+00
1.123515434943319402e+00,8.828417667074420550e+00,1.000000000000000000e+00
2.581134123363835631e+00,8.072297349361782892e+00,1.000000000000000000e+00
2.751609952523809799e+00,9.785910023439775784e+00,1.000000000000000000e+00
3.678988199330317066e+00,9.924278752699700945e+00,1.000000000000000000e+00
2.560960930312694117e+00,7.591969616143860122e+00,1.000000000000000000e+00
3.075324512069836924e+00,8.707338174664064567e+00,1.000000000000000000e+00
3.256949990637577397e+00,7.437894818490222271e+00,1.000000000000000000e+00
1.673618512274406722e+00,7.977379576914492176e+00,1.000000000000000000e+00
3.251512020572012052e+00,7.435068237472975738e+00,1.000000000000000000e+00
2.087944669035940226e+00,9.815412246734322110e+00,1.000000000000000000e+00
1.106469200497157690e+00,9.241575792362512587e+00,1.000000000000000000e+00
2.029829012855771886e+00,9.207979952131864820e+00,1.000000000000000000e+00
1.495342715771540210e+00,9.593875873066659565e+00,1.000000000000000000e+00
1.942681501208598061e+00,9.167024831688383557e+00,1.000000000000000000e+00
1.440097157464962141e+00,9.496245786862775873e+00,1.000000000000000000e+00
1.985834797589227207e+00,7.112079733887972210e+00,1.000000000000000000e+00
3.808012083480249110e+00,7.410049653338018238e+00,1.000000000000000000e+00
2.560970984205887202e+00,7.829716685378964591e+00,1.000000000000000000e+00
2.446754251468002295e+00,7.350725898624975940e+00,1.000000000000000000e+00
3.304080251560494119e+00,7.812151482854178930e+00,1.000000000000000000e+00
2.191061918650884621e+00,9.744411442342194363e+00,1.000000000000000000e+00
1.355885940084978536e+00,8.224326428664314292e+00,1.000000000000000000e+00
2.194921312696311411e+00,9.295882880173675034e+00,1.000000000000000000e+00
3.722287859018023504e+00,9.941371609688577138e+00,1.000000000000000000e+00
2.728123358954094524e+00,9.032098768605466788e+00,1.000000000000000000e+00
3.167814870914380521e+00,7.330638247025776266e+00,1.000000000000000000e+00
3.932860291481920179e+00,8.141638330218825104e+00,1.000000000000000000e+00
2.537959710785000045e+00,7.307178838409943644e+00,1.000000000000000000e+00
2.042296506871797312e+00,9.732034384174488295e+00,1.000000000000000000e+00
1.693582902992762262e+00,7.577349858879040667e+00,1.000000000000000000e+00
2.055654574193824136e+00,9.571003079198664665e+00,1.000000000000000000e+00
2.675361988120253276e+00,8.906053046310072219e+00,1.000000000000000000e+00
3.564507489864003453e+00,8.990949330882717305e+00,1.000000000000000000e+00
3.286629203946865641e+00,9.497367520130406859e+00,1.000000000000000000e+00
2.724851824509337384e+00,9.310334753817887332e+00,1.000000000000000000e+00
2.043572407028594995e+00,7.448931801069983649e+00,1.000000000000000000e+00
1.281303933847284915e+00,7.799428510602057329e+00,1.000000000000000000e+00
1.882957003838836130e+00,7.718444971607250515e+00,1.000000000000000000e+00
3.303026656147640239e+00,9.319467148104923382e+00,1.000000000000000000e+00
3.065848552095458590e+00,7.046233310023109375e+00,1.000000000000000000e+00
1.490919985787351632e+00,7.356160559972111379e+00,1.000000000000000000e+00
1.267498872906966945e+00,7.722620131457620829e+00,1.000000000000000000e+00
3.628889813035439005e+00,8.247239566830552704e+00,1.000000000000000000e+00
3.209494500523737415e+00,8.052029629947998757e+00,1.000000000000000000e+00
2.459668483779246184e+00,9.642667090681319664e+00,1.000000000000000000e+00
3.992528612473359662e+00,8.547985860839279582e+00,1.000000000000000000e+00
1.702843367164877719e+00,8.719732797365626453e+00,1.000000000000000000e+00
1.845970083404037343e+00,7.001785964702886389e+00,1.000000000000000000e+00
1.307060657135074910e+00,9.215873209278329981e+00,1.000000000000000000e+00
2.908083976836762563e+00,9.018675781651017687e+00,1.000000000000000000e+00
3.015894243831396704e+00,8.441593459159500767e+00,1.000000000000000000e+00
1.160681880905717334e+00,8.094459525280623069e+00,1.000000000000000000e+00
1.230240218505062710e+00,8.191319523929536217e+00,1.000000000000000000e+00
3.076516800016280140e+00,8.344645878366106828e+00,1.000000000000000000e+00
2.200250923758943156e+00,9.190033395320913456e+00,1.000000000000000000e+00
2.841253614430629071e+00,7.917350757085601209e+00,1.000000000000000000e+00
1.246820720626774515e+00,8.712964754792407618e+00,1.000000000000000000e+00
3.526677484512560135e+00,8.205898284531008002e+00,1.000000000000000000e+00
1.839672801214412790e+00,9.105927353930756141e+00,1.000000000000000000e+00
3.065948263632454651e+00,9.677192692332015511e+00,1.000000000000000000e+00
3.898257688753349548e+00,8.480454251952131983e+00,1.000000000000000000e+00
2.309270465906299918e+00,9.245902814083994059e+00,1.000000000000000000e+00
2.208947209000322154e+00,8.451760598341239827e+00,1.000000000000000000e+00
3.735281405410371125e+00,8.182111449404862569e+00,1.000000000000000000e+00
